text.started,text.stopped,text_3.started,text_3.stopped,FixDur,text_2.started,text_2.stopped,text_4.started,text_4.stopped,s.started,s.stopped,text_5.started,text_5.stopped,text_6.started,text_6.stopped,text_7.started,text_7.stopped,text_8.started,text_8.stopped,text_9.started,text_9.stopped,text_10.started,text_10.stopped,text_11.started,text_11.stopped,text_12.started,text_12.stopped,text_13.started,text_13.stopped,text_15.started,text_15.stopped,text_16.started,text_16.stopped,text_17.started,text_17.stopped,text_18.started,text_18.stopped,text_19.started,text_19.stopped,text_20.started,text_20.stopped,text_21.started,text_21.stopped,text_22.started,text_22.stopped,text_23.started,text_23.stopped,text_24.started,text_24.stopped,text_25.started,text_25.stopped,text_26.started,text_26.stopped,text_27.started,text_27.stopped,text_28.started,text_28.stopped,text_29.started,text_29.stopped,text_30.started,text_30.stopped,text_31.started,text_31.stopped,text_32.started,text_32.stopped,text_33.started,text_33.stopped,text_34.started,text_34.stopped,text_35.started,text_35.stopped,text_36.started,text_36.stopped,text_37.started,text_37.stopped,text_38.started,text_38.stopped,text_39.started,text_39.stopped,text_40.started,text_40.stopped,text_41.started,text_41.stopped,text_42.started,text_42.stopped,text_43.started,text_43.stopped,text_44.started,text_44.stopped,text_45.started,text_45.stopped,text_46.started,text_46.stopped,text_47.started,text_47.stopped,text_48.started,text_48.stopped,text_49.started,text_49.stopped,text_50.started,text_50.stopped,text_51.started,text_51.stopped,text_52.started,text_52.stopped,text_53.started,text_53.stopped,text_54.started,text_54.stopped,text_55.started,text_55.stopped,text_56.started,text_56.stopped,text_57.started,text_57.stopped,text_58.started,text_58.stopped,text_59.started,text_59.stopped,text_60.started,text_60.stopped,text_61.started,text_61.stopped,text_62.started,text_62.stopped,text_63.started,text_63.stopped,text_64.started,text_64.stopped,text_65.started,text_65.stopped,text_66.started,text_66.stopped,text_67.started,text_67.stopped,text_68.started,text_68.stopped,text_69.started,text_69.stopped,text_70.started,text_70.stopped,text_71.started,text_71.stopped,participant,session,date,expName,psychopyVersion,frameRate,
5.451811075210571,None,6.452594995498657,None,2.4507800874191346,455.1183571815491,None,11.697107076644897,None,18.207839012145996,None,24.759454011917114,None,30.74556612968445,None,37.91444396972656,None,44.19003510475159,None,51.78882098197937,None,57.98228406906128,None,64.73895001411438,None,70.01762700080872,None,75.78523015975952,None,83.307382106781,None,90.57784605026245,None,97.62974715232849,None,103.96718406677246,None,111.3270571231842,None,116.71440100669861,None,122.87126898765564,None,129.67960214614868,None,136.58473110198975,None,143.08714818954468,None,148.78712105751038,None,155.23535704612732,None,160.62105798721313,None,165.97856211662292,None,172.30301904678345,None,177.36650109291077,None,180.37015199661255,None,183.37003803253174,None,190.14261603355408,None,197.2730450630188,None,203.9904580116272,None,210.74380803108215,None,216.3656620979309,None,222.49391317367554,None,229.58831405639648,None,237.04564213752747,None,243.80334210395813,None,250.18237018585205,None,256.44391798973083,None,262.83998799324036,None,265.84028601646423,None,272.5719540119171,None,279.4122920036316,None,286.00755500793457,None,291.1534991264343,None,296.6318521499634,None,302.2024459838867,None,310.1181881427765,None,319.1172490119934,None,327.11778116226196,None,335.117290019989,None,342.11730003356934,None,350.1177411079407,None,359.11743998527527,None,366.1175420284271,None,374.1173701286316,None,382.1170630455017,None,389.1171371936798,None,396.1177451610565,None,404.1172080039978,None,412.1174461841583,None,421.11793303489685,None,429.1179909706116,None,437.1180500984192,None,444.1175150871277,None,451.1180281639099,None,458.1178619861603,None,,,,,,,
